date,0.00014399999999999998,0.00028799999999999995,0.00043199999999999993,0.0005759999999999999,0.0007199999999999999,0.0008639999999999999,0.001008,0.0011519999999999998,0.0012959999999999998,0.0014399999999999999,0.001584,0.0017279999999999997,0.001872,0.002016,0.0021599999999999996,0.0023039999999999996,0.002448,0.0025919999999999997,0.0027359999999999997,0.0028799999999999997,0.0030239999999999998,0.003168,0.003312,0.0034559999999999994,0.0035999999999999995,0.003744,0.003888,0.004032,0.004175999999999999,0.004319999999999999,0.004463999999999999,0.004607999999999999,0.004752,0.004896,0.00504,0.005183999999999999,0.005327999999999999,0.0054719999999999994,0.0056159999999999995,0.0057599999999999995,0.0059039999999999995,0.0060479999999999996,0.006192,0.006336,0.00648,0.006624,0.006768,0.006911999999999999,0.007055999999999999,0.007199999999999999,0.007344,0.007488,0.007632,0.007776,0.007919999999999998,0.008064,0.008208,0.008351999999999998,0.008495999999999998,0.008639999999999998,0.008783999999999998,0.008927999999999998,0.009071999999999998,0.009215999999999998,0.00936,0.009504,0.009648,0.009792,0.009936,0.01008,0.010223999999999999,0.010367999999999999,0.010511999999999999,0.010655999999999999,0.010799999999999999,0.010943999999999999,0.011087999999999999,0.011231999999999999,0.011375999999999999,0.011519999999999999,0.011663999999999999,0.011807999999999999,0.011952,0.012095999999999999,0.01224,0.012384,0.012528,0.012672,0.012816,0.01296,0.013104,0.013248,0.013392,0.013536,0.01368,0.013823999999999998,0.013967999999999998,0.014111999999999998,0.014255999999999998,0.014399999999999998,0.014543999999999998,0.014688,0.014832,0.014976,0.01512,0.015264,0.015408,0.015552,0.015695999999999998,0.015839999999999996,0.015983999999999998,0.016128,0.016272,0.016416,0.01656,0.016703999999999997,0.016848,0.016991999999999997,0.017136,0.017279999999999997,0.017424,0.017567999999999997,0.017712,0.017855999999999997,0.018,0.018143999999999997,0.018288,0.018431999999999997,0.018575999999999995,0.01872,0.018864,0.019008,0.019152,0.019296,0.01944,0.019584,0.019728,0.019872,0.020016,0.02016,0.020304,0.020447999999999997,0.020592,0.020735999999999997,0.02088,0.021023999999999998,0.021168,0.021311999999999998,0.021456,0.021599999999999998,0.021744,0.021887999999999998,0.022032,0.022175999999999998,0.022319999999999996,0.022463999999999998,0.022607999999999996,0.022751999999999998,0.022895999999999996,0.023039999999999998,0.023183999999999996,0.023327999999999998,0.023471999999999996,0.023615999999999998,0.023759999999999996,0.023904,0.024048,0.024191999999999998,0.024336,0.02448,0.024624,0.024768,0.024912,0.025056,0.0252,0.025344,0.025488,0.025632,0.025776,0.02592,0.026063999999999997,0.026208,0.026351999999999997,0.026496,0.026639999999999997,0.026784,0.026927999999999997,0.027072,0.027215999999999997,0.02736,0.027503999999999997,0.027647999999999995,0.027791999999999997,0.027935999999999996,0.028079999999999997,0.028223999999999996,0.028367999999999997,0.028511999999999996,0.028655999999999997,0.028799999999999996,0.028943999999999998,0.029087999999999996,0.029232,0.029376,0.029519999999999998,0.029664,0.029807999999999998,0.029952,0.030095999999999998,0.03024,0.030383999999999998,0.030528,0.030671999999999998,0.030816,0.030959999999999998,0.031104,0.031247999999999998,0.031391999999999996,0.031535999999999995,0.03167999999999999,0.031824,0.031967999999999996,0.032111999999999995,0.032256,0.0324,0.032544,0.032687999999999995,0.032832,0.032976,0.03312,0.033263999999999995,0.03340799999999999,0.033552,0.033696,0.033839999999999995,0.03398399999999999,0.034128,0.034272,0.034415999999999995,0.034559999999999994,0.034704,0.034848,0.034991999999999995,0.035135999999999994,0.03527999999999999,0.035424,0.035567999999999995,0.035711999999999994,0.03585599999999999,0.036,0.036143999999999996,0.036287999999999994,0.03643199999999999,0.036576,0.036719999999999996,0.036863999999999994,0.03700799999999999,0.03715199999999999,0.037296,0.03744,0.037584,0.037728,0.037872,0.038016,0.03816,0.038304,0.038448,0.038592,0.038736,0.03888,0.039023999999999996,0.039168,0.039312,0.039456,0.039599999999999996,0.039744,0.039888,0.040032,0.040175999999999996,0.04032,0.040464,0.040608,0.040752,0.040895999999999995,0.04104,0.041184,0.041328,0.041471999999999995,0.041616,0.04176,0.041904,0.042047999999999995,0.042192,0.042336,0.04248,0.042623999999999995,0.042767999999999994,0.042912,0.043056,0.043199999999999995,0.043343999999999994,0.043488,0.043632,0.043775999999999995,0.043919999999999994,0.044064,0.044208,0.044351999999999996,0.044495999999999994,0.04463999999999999,0.044784,0.044927999999999996,0.045071999999999994,0.04521599999999999,0.04536,0.045503999999999996,0.045647999999999994,0.04579199999999999,0.045936,0.046079999999999996,0.046223999999999994,0.04636799999999999,0.04651199999999999,0.046655999999999996,0.046799999999999994,0.04694399999999999,0.04708799999999999,0.047231999999999996,0.047375999999999995,0.04751999999999999,0.04766399999999999,0.047808,0.047952,0.048096,0.04824,0.048383999999999996,0.048528,0.048672,0.048816,0.04896,0.049104,0.049248,0.049392,0.049536,0.04968,0.049824,0.049968,0.050112,0.050255999999999995,0.0504,0.050544,0.050688,0.050831999999999995,0.050976,0.05112,0.051264,0.051407999999999995,0.051552,0.051696,0.05184,0.051983999999999995,0.052127999999999994,0.052272,0.052416,0.052559999999999996,0.052703999999999994,0.052848,0.052992,0.053135999999999996,0.053279999999999994,0.053424,0.053568,0.053711999999999996,0.053855999999999994,0.05399999999999999,0.054144,0.054287999999999996,0.054431999999999994,0.05457599999999999,0.05472,0.054863999999999996,0.055007999999999994,0.05515199999999999,0.05529599999999999,0.055439999999999996,0.055583999999999995,0.05572799999999999,0.05587199999999999,0.056015999999999996,0.056159999999999995,0.05630399999999999,0.05644799999999999,0.056591999999999996,0.056735999999999995,0.05687999999999999,0.05702399999999999,0.05716799999999999,0.057311999999999995,0.05745599999999999,0.05759999999999999,0.05774399999999999,0.057887999999999995,0.05803199999999999,0.05817599999999999,0.05831999999999999,0.058464,0.058608,0.058752,0.058896,0.059039999999999995,0.059184,0.059328,0.059472,0.059615999999999995,0.05976,0.059904,0.060048,0.060191999999999996,0.060336,0.06048,0.060624,0.060767999999999996,0.060911999999999994,0.061056,0.0612,0.061343999999999996,0.061487999999999994,0.061632,0.061776,0.061919999999999996,0.062063999999999994,0.062208,0.062352,0.062495999999999996,0.06263999999999999,0.06278399999999999,0.062928,0.06307199999999999,0.063216,0.06335999999999999,0.06350399999999999,0.063648,0.06379199999999999,0.06393599999999999,0.06408,0.06422399999999999,0.064368,0.064512,0.06465599999999999,0.0648,0.06494399999999999,0.065088,0.065232,0.06537599999999999,0.06552,0.065664,0.06580799999999999,0.065952,0.06609599999999999,0.06624,0.066384,0.06652799999999999,0.066672,0.06681599999999999,0.06695999999999999,0.067104,0.06724799999999999,0.067392,0.067536,0.06767999999999999,0.067824,0.06796799999999999,0.06811199999999999,0.068256,0.06839999999999999,0.068544,0.06868799999999999,0.06883199999999999,0.068976,0.06911999999999999,0.06926399999999999,0.069408,0.06955199999999999,0.069696,0.06983999999999999,0.06998399999999999,0.070128,0.07027199999999999,0.07041599999999999,0.07055999999999998,0.07070399999999999,0.070848,0.07099199999999999,0.07113599999999999,0.07128,0.07142399999999999,0.07156799999999999,0.07171199999999998,0.07185599999999999,0.072,0.07214399999999999,0.07228799999999999,0.07243199999999998,0.07257599999999999,0.07271999999999999,0.07286399999999998,0.07300799999999999,0.073152,0.07329599999999999,0.07343999999999999,0.07358399999999998,0.07372799999999999,0.073872,0.07401599999999998,0.07415999999999999,0.07430399999999998,0.07444799999999999,0.074592,0.074736,0.07488,0.07502400000000001,0.075168,0.075312,0.075456,0.0756,0.075744,0.075888,0.076032,0.076176,0.07632,0.076464,0.076608,0.076752,0.076896,0.07704,0.077184,0.077328,0.077472,0.077616,0.07776,0.077904,0.07804799999999999,0.078192,0.078336,0.07848,0.078624,0.078768,0.078912,0.079056,0.07919999999999999,0.079344,0.079488,0.079632,0.079776,0.07991999999999999,0.080064,0.080208,0.08035199999999999,0.080496,0.08064,0.080784,0.080928,0.08107199999999999,0.081216,0.08136,0.081504,0.081648,0.08179199999999999,0.081936,0.08208,0.08222399999999999,0.082368,0.082512,0.082656,0.0828,0.08294399999999999,0.083088,0.083232,0.08337599999999999,0.08352,0.08366399999999999,0.083808,0.083952,0.08409599999999999,0.08424,0.084384,0.08452799999999999,0.084672,0.08481599999999999,0.08496,0.085104,0.08524799999999999,0.085392,0.08553599999999999,0.08567999999999999,0.085824,0.08596799999999999,0.086112,0.086256,0.08639999999999999,0.086544,0.08668799999999999,0.08683199999999999,0.086976,0.08711999999999999,0.087264,0.08740799999999999,0.08755199999999999,0.087696,0.08783999999999999,0.08798399999999999,0.088128,0.08827199999999999,0.088416,0.08855999999999999,0.08870399999999999,0.088848,0.08899199999999999,0.08913599999999999,0.08927999999999998,0.08942399999999999,0.089568,0.08971199999999999,0.08985599999999999,0.09,0.09014399999999999,0.090288,0.09043199999999998,0.09057599999999999,0.09072,0.09086399999999999,0.09100799999999999,0.09115199999999998,0.09129599999999999,0.09144,0.09158399999999998,0.09172799999999999,0.091872,0.09201599999999999,0.09215999999999999,0.09230399999999998,0.09244799999999999,0.092592,0.09273599999999999,0.09287999999999999,0.09302399999999998,0.09316799999999999,0.09331199999999999,0.09345599999999998,0.09359999999999999,0.093744,0.09388799999999999,0.09403199999999999,0.09417599999999998,0.09431999999999999,0.09446399999999999,0.09460799999999998,0.09475199999999999,0.09489599999999998,0.09503999999999999,0.09518399999999999,0.09532799999999998,0.09547199999999999,0.095616,0.09575999999999998,0.095904,0.096048,0.096192,0.096336,0.09648,0.096624,0.09676799999999999,0.096912,0.097056,0.0972,0.097344,0.097488,0.097632,0.097776,0.09792,0.098064,0.098208,0.098352,0.098496,0.09863999999999999,0.098784,0.098928,0.099072,0.099216,0.09936,0.099504,0.099648,0.09979199999999999,0.099936,0.10008,0.100224,0.100368,0.10051199999999999,0.100656,0.1008,0.10094399999999999,0.101088,0.101232,0.101376,0.10152,0.10166399999999999,0.101808,0.101952,0.10209599999999999,0.10224,0.10238399999999999,0.102528,0.102672,0.10281599999999999,0.10296,0.103104,0.10324799999999999,0.103392,0.10353599999999999,0.10368,0.103824,0.10396799999999999,0.104112,0.10425599999999999,0.10439999999999999,0.104544,0.10468799999999999,0.104832,0.104976,0.10511999999999999,0.105264,0.10540799999999999,0.10555199999999999,0.105696,0.10583999999999999,0.105984,0.10612799999999999,0.10627199999999999,0.106416,0.10655999999999999,0.106704,0.106848,0.10699199999999999,0.107136,0.10727999999999999,0.10742399999999999,0.107568,0.10771199999999999,0.107856,0.10799999999999998,0.10814399999999999,0.108288,0.10843199999999999,0.10857599999999999,0.10872,0.10886399999999999,0.109008,0.10915199999999999,0.10929599999999999,0.10944,0.10958399999999999,0.10972799999999999,0.10987199999999998,0.11001599999999999,0.11016,0.11030399999999999,0.11044799999999999,0.11059199999999998,0.11073599999999999,0.11087999999999999,0.11102399999999998,0.11116799999999999,0.111312,0.11145599999999999,0.11159999999999999,0.11174399999999998,0.11188799999999999,0.11203199999999999,0.11217599999999998,0.11231999999999999,0.11246399999999998,0.11260799999999999,0.11275199999999999,0.11289599999999998,0.11303999999999999,0.11318399999999999,0.11332799999999998,0.11347199999999999,0.11361599999999998,0.11375999999999999,0.11390399999999999,0.11404799999999998,0.11419199999999999,0.11433599999999998,0.11447999999999998,0.11462399999999999,0.11476799999999998,0.11491199999999999,0.11505599999999999,0.11519999999999998,0.11534399999999999,0.11548799999999998,0.11563199999999998,0.11577599999999999,0.11591999999999998,0.11606399999999999,0.11620799999999998,0.11635199999999998,0.11649599999999999,0.11663999999999998,0.11678399999999999,0.116928,0.11707199999999998,0.117216,0.11735999999999999,0.117504,0.117648,0.117792,0.117936,0.11807999999999999,0.118224,0.118368,0.11851199999999999,0.118656,0.1188,0.118944,0.119088,0.11923199999999999,0.119376,0.11952,0.11966399999999999,0.119808,0.11995199999999999,0.120096,0.12024,0.12038399999999999,0.120528,0.120672,0.12081599999999999,0.12096,0.12110399999999999,0.121248,0.121392,0.12153599999999999,0.12168,0.12182399999999999,0.121968,0.122112,0.12225599999999999,0.1224,0.122544,0.12268799999999999,0.122832,0.12297599999999999,0.12312,0.123264,0.12340799999999999,0.123552,0.12369599999999999,0.12383999999999999,0.123984,0.12412799999999999,0.124272,0.124416,0.12455999999999999,0.124704,0.12484799999999999,0.12499199999999999,0.125136,0.12527999999999997,0.12542399999999998,0.12556799999999999,0.125712,0.125856,0.12599999999999997,0.12614399999999998,0.12628799999999998,0.126432,0.126576,0.12671999999999997,0.12686399999999998,0.12700799999999998,0.127152,0.127296,0.12743999999999997,0.12758399999999998,0.127728,0.12787199999999999,0.128016,0.12816,0.128304,0.12844799999999998,0.12859199999999998,0.128736,0.12888,0.129024,0.12916799999999998,0.12931199999999998,0.129456,0.1296,0.129744,0.12988799999999998,0.13003199999999998,0.130176,0.13032,0.130464,0.130608,0.13075199999999998,0.13089599999999998,0.13104,0.131184,0.131328,0.13147199999999998,0.13161599999999998,0.13176,0.131904,0.132048,0.13219199999999998,0.13233599999999998,0.13248,0.132624,0.132768,0.13291199999999997,0.13305599999999998,0.13319999999999999,0.133344,0.133488,0.13363199999999997,0.13377599999999998,0.13391999999999998,0.134064,0.134208,0.134352,0.13449599999999998,0.13463999999999998,0.134784,0.134928,0.135072,0.13521599999999998,0.13535999999999998,0.13550399999999999,0.135648,0.135792,0.13593599999999997,0.13607999999999998,0.13622399999999998,0.136368,0.136512,0.13665599999999997,0.13679999999999998,0.13694399999999998,0.137088,0.137232,0.13737599999999997,0.13751999999999998,0.13766399999999998,0.13780799999999999,0.137952,0.138096,0.13823999999999997,0.13838399999999998,0.13852799999999998,0.138672,0.138816,0.13895999999999997,0.13910399999999998,0.13924799999999998,0.139392,0.139536,0.13967999999999997,0.13982399999999998,0.13996799999999998,0.140112,0.140256,0.14039999999999997,0.14054399999999997,0.14068799999999998,0.14083199999999998,0.140976,0.14111999999999997,0.14126399999999997,0.14140799999999998,0.14155199999999998,0.141696,0.14184,0.14198399999999997,0.14212799999999998,0.14227199999999998,0.142416,0.14256,0.14270399999999997,0.14284799999999997,0.14299199999999998,0.14313599999999999,0.14328,0.14342399999999997,0.14356799999999997,0.14371199999999998,0.14385599999999998
